filename,parasite_ID,label,centroid_x,centroid_y,area,perimeter,ccm_ll_entropy,ccm_la_entropy,ccm_lb_entropy,ccm_aa_entropy,ccm_ab_entropy,ccm_bb_entropy,ccm_ll_asm,ccm_la_asm,ccm_lb_asm,ccm_aa_asm,ccm_ab_asm,ccm_bb_asm,ccm_la_contrast,ccm_lb_contrast,ccm_ab_contrast,ccm_la_idm,ccm_lb_idm,ccm_ab_idm,ccm_la_corr,ccm_lb_corr,ccm_ab_corr,minor_axis,major_axis,circularity,thickness_ratio,aspect_ratio,major_axis_perimeter_ratio,max_dist_boundary_centroid,min_dist_boundary_centroid,mean_dist_boundary_centroid,bilateral_symmetry,colour_mean,colour_median,colour_mode,colour_range,colour_variance,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,curvature_variance,curvature_entropy,curvature_energy,structure
field0321.jpg,parasite_001,200,44.715384615384615,48.54615384615385,130,52.72792206135786,0.0068941175170117,0.0155879033159143,0.0169229148331721,0.0041973923135548,0.0110592433175435,0.0043719884403826,0.1334860474802165,0.1207830070803831,0.1196897126197417,0.1554560599750104,0.1260412328196584,0.1507705122865472,1715.1938775510205,21711.494897959183,35313.65816326531,0.3370502460443863,0.3367550062464856,0.3367471969190005,0.8664194089628149,0.9858987807644354,0.9314267485935348,11.911038929218163,16.469927521801516,0.5875866268822114,21.386413576220217,1.3827448318886988,0.3123568477179125,9.654603740883864,1.15552956837618,6.371816885143804,0.3596,109.52307692307691,67.0,15.0,243.0,9847.131518737671,0.1986208466090122,0.0038694180150903,0.0015881453247213,0.0001172679415364,-1.6760252294637926e-08,-3.0706688845422407e-06,4.7751475748040714e-08,0.0848707103733027,5.7550577012776944,0.2803724697024506,True
field0321.jpg,parasite_002,228,44.20805369127517,50.34899328859061,149,60.42031021678298,0.007249938629557,0.0173189122386709,0.0188358801076266,0.0034599788703032,0.0135485177081069,0.0046381369655946,0.3226777773887469,0.3157102342354959,0.3154826511676762,0.3396239627464024,0.3181611288120164,0.3340044116102377,1068.6538461538462,14465.121301775149,23174.153846153848,0.5593823863881758,0.559185473485298,0.5591914016983285,0.958964137882112,0.9839644057578548,0.9767807791788702,8.580119002256168,28.274457261470957,0.512897085162855,24.500764340216712,3.2953455836726864,0.4679627952922549,5.87946182682096,5.0748834935601295,5.39943807309672,0.1965,109.19015659955257,67.0,17.0,255.0,9806.113728610824,0.366217858860581,0.0926943211186721,0.0063033470770481,0.000784867248166,-1.3364874520519266e-06,-0.0001942011756558,-1.1231270887347125e-06,0.2662744925758805,2.321928094887362,0.0814365752518723,True
field0321.jpg,parasite_004,312,51.65354330708662,52.99212598425196,127,52.04163056034261,0.00673320640618,0.0179223759623336,0.0178326765941706,0.0052304377181618,0.0138325075598898,0.0046150996272717,0.1957986118220348,0.1849470731557503,0.1850699207632931,0.2058311664380336,0.1877725681292356,0.2082881185888905,1219.8733031674208,18469.97737556561,28882.475113122186,0.4256910710315111,0.4253573036938098,0.425350862598255,0.8873240482199954,0.9884453089351104,0.9316994617631836,9.98515586475098,19.00303428386973,0.5892665573514737,21.325443396686502,1.9031284580096683,0.3651506318933568,10.966067782894898,1.6399335949772966,6.574973053502932,0.3713,108.43569553805771,65.0,244.0,237.0,9397.17499879444,0.2267808315144189,0.0165502114625288,0.0014296292818043,0.0001695537198233,4.5157131448517284e-08,1.2966080598014271e-05,7.020990891109139e-08,0.0616224668461544,5.786165496395631,0.2361679553091493,True
field0322.jpg,parasite_000,217,70.47120418848168,48.895287958115176,191,121.94112549695429,0.0060783947407888,0.0200975378210158,0.0184541933866456,0.0051704330080257,0.0123894611471613,0.0046571358745582,0.5985411277214349,0.5959742222018726,0.5961029967262653,0.5991477988141296,0.5968870904970123,0.60044412902635,477.6794258373207,7691.119617224882,11916.229665071767,0.7716646489471174,0.7715378964935641,0.7715354990186017,0.9401112158608932,0.9960552132855024,0.9619665482591792,16.67042901765964,60.08024504020139,0.1614146069477039,77.85150831132961,3.604001131377964,0.4926987904642721,23.60195037254593,3.5663365281110058,13.747022227847271,0.0899,108.14659685863872,63.0,248.0,246.0,9770.973273758942,1.2721004737315025,1.1885941469844752,0.3563935344046933,0.1295554973680422,0.0266596477911674,0.1161451584094831,0.0080159478803951,0.0769289489134965,6.769936590040313,0.2785492414929899,True
field0323.jpg,parasite_001,162,44.906976744186046,53.13953488372093,129,75.18376618407356,0.0062034716924582,0.0156701525989783,0.0159201625504264,0.0034589507761247,0.0125512914966264,0.0048086939910764,0.5690754437869822,0.5663905325443787,0.5663091715976329,0.5706878698224851,0.5670340236686391,0.5704585798816567,322.5423076923077,9018.117307692308,12656.167307692309,0.752165207655081,0.751929910973571,0.7519279586959967,0.9619734570154828,0.995222657599144,0.9801942274504511,17.596538706544443,23.63524975297069,0.2867816903284607,43.818594555205,1.3431760727000448,0.3143663978617956,17.228081842002357,0.2678739295905101,7.819897001007353,0.2767,107.30490956072352,57.0,249.0,238.0,9856.139588299317,0.4206701576241365,0.014552360950804,0.0658087365626567,0.0215108864232258,0.0007802460221316,0.0004190343216403,-0.0002150396433094,0.0751904862949213,6.137672128998938,0.2281398318581579,True
field0324.jpg,parasite_000,235,45.075842696629216,52.76404494382022,356,191.63351365237935,0.0068808706814466,0.0272388478280621,0.0302603942410346,0.0041553560662684,0.0152714197720164,0.0044940587528826,0.6858754052780353,0.6843529859535096,0.6842472099210364,0.6870800242907102,0.6847732567968183,0.700721354764313,403.32264334305154,5713.008746355685,8877.360544217687,0.8271027072642124,0.8270236127557387,0.8271429948792574,0.9548045559186876,0.9535227364803645,0.9602128990507492,31.2885138518318,48.81932987423561,0.1218195348380885,103.15562796279964,1.5602955802062644,0.2547536124750769,24.32328750918205,14.911248532612582,19.93746834694191,0.3189,103.78183520599252,63.0,14.0,255.0,10037.95521311142,0.5902910934736139,0.060787514575175,0.0796141404141937,0.073926995291054,0.000868584703257,0.0181129793509509,-0.0056046170500003,0.0927386688574391,4.513153408920676,0.0231193496214477,True
field0324.jpg,parasite_002,269,45.0,49.88144329896907,194,91.35533905932738,0.0069408730393959,0.0211623002185874,0.0225060581181366,0.003858689290955,0.0144930929021689,0.0044635411747576,0.3856135046611237,0.3801492819349962,0.3799918115394306,0.3938885739480977,0.3815901360544217,0.4567743764172335,1235.4305555555557,9362.521825396823,13960.06746031746,0.615213100078776,0.6151190163829454,0.6506063072013932,0.8290965099147669,0.6503340235325961,0.8726929651858257,19.885235859420423,28.61154565888715,0.2921081850521879,43.01957718889004,1.4388336080677029,0.3131896389800101,14.07343529934053,2.562476062959484,8.86040499481273,0.1536,75.84536082474227,54.5,4.0,255.0,8689.092925213448,0.3911221488967023,0.0185884708390774,0.0175300039398349,0.0081611287349651,-5.595694907437632e-05,-0.0009845089013719,7.998436663584603e-05,0.081465794911097,6.145593289575388,0.2150098804216602,True
field0324.jpg,parasite_003,341,46.966101694915245,39.39548022598871,177,91.66295090390228,0.0050673616044893,0.0153374620755315,0.0144351789407363,0.0026004920908193,0.0079318620349621,0.0020987069070054,0.5502046639231825,0.5458984910836763,0.5459336076817558,0.555682853223594,0.5476894375857339,0.6038584362139917,866.6014814814813,6079.632592592591,9388.002962962964,0.7378597901213981,0.7378037240666028,0.7391664879838202,0.9756460582334896,0.7140897383201457,0.7853480798826505,15.079362367100751,31.574347641099624,0.2647253076219011,47.46947213791636,2.0938781675534663,0.3444613917590498,16.23834599887307,1.4996369550162063,9.36617228929102,0.3042,78.13747645951034,62.0,253.0,255.0,8596.935902482966,0.4323187141099393,0.0738396683431815,0.0137488591416396,0.0028662372126858,-2.359414834536366e-06,0.000451278451435,-1.7837548858242474e-05,0.0674414427833683,6.22367623191063,0.193503372251019,True
field0324.jpg,parasite_006,245,46.139442231075705,48.84462151394423,251,117.8050865276332,0.0074691239319343,0.0243266527011642,0.0237431819223561,0.0049653203110607,0.0145232515990592,0.0043299521930962,0.4075442016346911,0.4022989979822852,0.4022477001470538,0.41101108033241,0.4041499948702165,0.4362880886426593,655.561403508772,12502.818713450291,18205.38596491228,0.6333119651447959,0.6330552528020935,0.6332214278477387,0.9207183018350398,0.9323345278232774,0.9447747415608724,16.621914671814153,33.64950916856818,0.2272770063473894,55.29098968837906,2.024406323395932,0.2856371499771796,21.30870346900604,0.4666758970787156,10.73006985695623,0.3378,103.84196547144754,59.0,22.0,255.0,9879.78777409177,0.3507414130086217,0.0454319692668308,0.003947821320874,0.0009463383735019,-5.6374207381477536e-08,6.958189689585064e-05,1.8282772734222785e-06,0.0940828410722598,6.713143805089348,0.3185651261316915,True
field0325.jpg,parasite_001,231,47.37551020408164,56.75714285714286,490,94.8050865276332,0.0074511584933709,0.0274989414764404,0.0336454503157459,0.0049958378891857,0.0218964458953834,0.0069493860774987,0.178609375,0.15675625,0.154628125,0.193046875,0.15930625,0.187765625,2299.4725,19295.3125,34229.039999999986,0.3876805815166705,0.3875219459385717,0.3914000045926961,0.7842403301188916,0.9462610050242444,0.8443884196255134,23.88145870606033,27.16590388831317,0.68508217235048,18.342866186759228,1.137531179425793,0.2865447929357148,18.70389178204223,17.720621454968047,18.116492489461727,0.4909,105.60408163265306,70.0,6.0,255.0,10346.028282660003,0.1668763270406038,0.0004573393055056,0.0002043767505189,1.1050745742556624e-05,4.955100502266701e-10,1.2140860270371625e-07,-1.7400403243581742e-10,0.2662744925758805,2.321928094887362,0.0519004129412016,True
